message_id,date,edited_date,rom_name,rom_version,android_version,build_type,download_links,image_path,changelog,bugs,notes,maintainer,raw_text
274,2025-01-11T16:01:14,2025-01-22T19:22:12,DerpFest,,13,"GApps, Unofficial, Official",http://camellia.vistrd.su/,photos/photo_188@11-01-2025_16-01-14.jpg,,,,vendor,"#DerpFest#UNOFFICIAL#ROM#T#Camellia#Camellian

DerpFest - UNOFFICIAL | Android 13.0
Released: 11/01/25
▪️Download
▪️Support
▪️Flashing steps

Changelog:
• January 2025 Security Patch
• Latest synced source
• Initial new tree

Notes:
• Flash with DerpFest recovery
• Gapps Build 
• DO NOT use blur on 4/64 or you'll experience lag sometimes while pulling quick settings

Bugs:
• We need you to find the bugs since I didn't get the bug

Special thanks to:
• @rio113 For device tree
• @vistrd for server
• @fnayush dolby vendor
• @OrdinaryEnder banner and testing

By @OrdinaryEnder
Follow @pecamelliaupdates
Join @pecamellia"
280,2025-02-15T02:56:19,2025-02-15T03:11:59,pos,,,,,,,,,,"Will be posting new ROMs again from others in the noon, for now let's pray for the best for Ordi 🙏🕊️"
281,2025-02-15T06:04:26,2025-02-15T12:53:54,Android,13,13,,https://sourceforge.net/projects/camelliaport/files/tn/,photos/photo_192@15-02-2025_06-04-26.jpg,,,,@fnayush,"#MIUI #MIUITN #T #Camellia #Camellian
MIUITN 2.65 | Android 13
Released: 03/02/25

▪️Download 
▪️Support

Changelog:
•Included APatch
•Added some tweaks
•Fixed some apps
•Fixed MiMacro
•Fixed not booting on camellian
•Fixed launcher for poco

Bugs:
• Tell to me :D!

Notes:
•Apatch password= ayush321

Thanks:
•@gartriss for everything he did
•@nvthang2303 for project 

By @fnayush
Follow @pecamelliaupdates
Join @pecamellia"
282,2025-02-15T06:06:48,2025-02-18T12:11:32,HyperOS,,13,,https://sourceforge.net/projects/gartriss-archive/files/camellia/HyperOS_Port_OS1.0.8.0.TGLEUVF_camellia_A13/,photos/photo_193@15-02-2025_06-06-48.jpg,,,,@gartriss,"#HyperOS #Android13 #T #Camellia #Camellian #Port
HyperOS Port - Android 13
Released: 12/02/25

▪️Download
▪️Screenshots 
▪️Support
▪️README

Changelog
• Initial Build
• Based on opal OS1.0.8.0.TGLEUVF

Bugs
• Broken ""Updating system..."" notification
• Tell me

Notes
• All partitions are Read-Write
• Fingerprint acting like a button fixed
• Core Patch included
• NO AOD!! (buy device with amoled for this)
• December 2024 Security Patch
• Debloated
• Bootloader lock spoof
• If you can't enable ""Allow install APKs from unknown sources"", reboot device and try again
• First boot can take long time

Special Thanks
• @kashis_cringey_stuffs for launcher mod
• @zGonzah, @fnayush for all help
• @ChrisDEOB for testing
• @rexix01 for install script base

By @gartriss
Follow @pecamelliaupdates
Join @pecamellia"
283,2025-02-15T14:07:33,2025-02-15T14:08:07,Android,13,13,,https://sourceforge.net/projects/camelliaport/files/tn/,photos/photo_194@15-02-2025_14-07-33.jpg,,,,@fnayush,"#MIUI #MIUITN #T #Camellia #Camellian
MIUITN 2.65 | Android 13
Released:03/02/25

▪️Download 
▪️Support

Changelog:
•Now APatch work for camellian too
•Added some tweaks
•Fixed some apps
•Added some new features 
•Fixed launcher for poco
•Fixed nfc

Bugs:
• none

Notes:
•Apatch password= ayush321
•You can do dirty flash
• for pif : click 

Thanks:
•@gartriss for everything he did
•@nvthang2303 for project 
•@GlitchElite for testing 

By @fnayush
Follow @pecamelliaupdates
Join @pecamellia"
284,2025-02-27T18:46:14,2025-02-27T18:55:54,HyperOS,,13,,https://www.mediafire.com/file/vrvx6kot2dbafen/hyperos1.0.4.0a13.rar/file,photos/photo_195@27-02-2025_18-46-14.jpg,,,,@ekaitzpro,"#HyperOS #Android13 #T #Camellia #Camellian #Port
HyperOS Port - Android 13
Released:27/02/25

▪️ Download
▪️ Screenshot 
▪️Support

Bugs:
• none

Changelog
• Initial Build
• Based on opal's hyperos 1.0.4.0

Thanks:
• @gartriss and @itzspelly for all the help 
•@ChrisDEOB for testing 

By @ekaitzpro
Follow @pecamelliaupdates
Join @pecamellia"
285,2025-03-02T18:31:22,2025-03-02T18:32:54,HyperOS,,14,,https://gofile.io/d/e1386c86-f5e9-403c-86b2-99d18b2896f4,photos/photo_196@02-03-2025_18-31-22.jpg,,,,@ekaitzpro,"#HyperOS #Android14 #U #Camellia #Camellian #Port
HyperOS Port - Android 14
Released:27/02/25

▪️Download
▪️Screenshot 
▪️Support

Changelog
• Initial Build
• Based on gold 1.0.18.0
• NFC works

Bugs:
• The MiSans font is bugged

Thanks:
• Thanks  to @ITSMESUKUNA for the banner 

By @ekaitzpro
Follow @pecamelliaupdates
Join @pecamellia"
287,2025-03-09T05:48:25,2025-03-09T06:31:22,HyperOS,,15,Community,https://www.mediafire.com/file/7tx6nfwf87y0len/camellia_OS2.0.119.VKSCNXM_A15_Repacked.zip,photos/photo_197@09-03-2025_05-48-25.jpg,,,,,"#HyperOS #Android15 #V #Camellia #Camellian #Port #Beta
HyperOS 2.0 Port - Android 15 Beta
Released:27/02/25
Versión: 2.0.119.0CN

▪️ Download
▪️ Screenshot 


Reminder:
• It is a beta release, being the first beta build of Android 15 for Camellia it may have bugs, we appreciate you commenting on your experience.

Bugs:
• NFC does not work.
• Application launch animation is a bit buggy

Thanks:
• Chinese community

By @ Unknown Author (From chinese community)
Follow @pecamelliaupdates
Join @pecamellia"
290,2025-03-26T14:10:18,2025-05-12T13:23:14,HyperOS,,14,,https://gofile.io/d/otGasA,photos/photo_198@26-03-2025_14-10-18.jpg,,,,@ekaitzpro,"#HyperOS #Android14 #U #Camellia #Camellian #Port
HyperOS 2.0 Port  - Android 14
Released:26/03/25

▪️ Download | Mirror 
▪️ Screenshot 
▪️Support

Bugs:
• None

Changelog
• Initial Build
• Ported from Ruby
• Version : 2.0.1.0UMOCNXM
• NFC works
• CN version 

Thanks:
• thanks  to @ITSMESUKUNA for the banner 

By @ekaitzpro
Follow @pecamelliaupdates
Join @pecamellia"
294,2025-03-30T18:06:53,2025-03-30T18:06:57,HyperOS,,15,,https://sourceforge.net/projects/camellia-ports/files/A15/camellia_OS2.0.103.0.VOJCNXM.rar/download,photos/photo_199@30-03-2025_18-06-53.jpg,,,,@ekaitzpro,"#HyperOS #Android15 #V #Camellia #Camellian #Port
HyperOS 2.0 Port  - Android 15
Released:30/03/25

▪️ Download
▪️ Screenshot 
▪️Support

Bugs:
• NFC not turning off (it works)

Changelog
• Initial Build
• Ported from Redmi Turbo 4
• Version : OS2.0.103.0.VOJCNXM
• NFC works
• CN version 

Thanks:
• thanks  to @DinamoJeSvetinja for the banner 

By @ekaitzpro
Follow @pecamelliaupdates
Join @pecamellia"
295,2025-04-01T03:31:14,2025-04-01T03:31:41,iOS,,,,https://youtu.be/dQw4w9WgXcQ?si=GTQwo134DBjKFtsG,photos/photo_200@01-04-2025_03-31-14.jpg,,,,@DinamoJeSvetinja,"#iOS #Port #Camellia #Camellian #U

iOS 18 - Port for Camellia/n
Released: 01/04/'25

⬛️ Screenshots 
⬛️ Support
⬛️ Download

Bugs:
None :D

Changelog:
• Inital port release 
• Boosted performance

Special thanks to:
• @noah_allen for help 
• @ITSMESUKUNA for testing

 
By @DinamoJeSvetinja
Follow @pecamelliaupdates
Join @pecamellia"
296,2025-04-05T13:29:06,2025-04-05T13:29:43,HyperOS,,15,,https://sourceforge.net/projects/camellia-ports/files/A15/OS2.0.5.0.VNOCNXM-for-camelliacamellian.rar/download,photos/photo_201@05-04-2025_13-29-06.jpg,,,,@ekaitzpro,"#HyperOS #Android15 #Camellia #Camellian 
HyperOS 2  - Android 15
Released: 01/04/25

▪️Download
▪️Screenshots
▪️Support

Changelog:
• Based on 2.0.5.0 CN 

Bugs:
• Lockscreen setup works only in system

Notes:
• NFC working
• Smooth for 6/8 gb ram

By @ekaitzpro 
Follow @pecamelliaupdates
Join @pecamellia"
